driver_id,vendor_id,date,online,offline,createdAt
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,12:18:31.460Z,,2017-12-18T12:18:31.461Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,12:18:46.379Z,,2017-12-18T12:18:46.379Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,12:19:20.516Z,,2017-12-18T12:19:20.518Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,12:21:41.336Z,,2017-12-18T12:21:41.338Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,12:36:41.347Z,,2017-12-18T12:36:41.348Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,13:14:56.128Z,,2017-12-18T13:14:56.129Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,15:36:17.170Z,,2017-12-18T15:36:17.172Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,23:19:07.763Z,,2017-12-18T23:19:07.763Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-18,23:19:33.240Z,,2017-12-18T23:19:33.240Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,01:16:39.810Z,,2017-12-19T01:16:39.810Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,02:07:43.833Z,,2017-12-19T02:07:43.833Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,02:21:27.215Z,,2017-12-19T02:21:27.215Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,03:48:02.171Z,,2017-12-19T03:48:02.171Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,03:48:04.414Z,,2017-12-19T03:48:04.415Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:11:12.891Z,,2017-12-19T05:11:12.891Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:19:06.145Z,,2017-12-19T05:19:06.145Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:19:08.399Z,,2017-12-19T05:19:08.399Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:22:01.813Z,,2017-12-19T05:22:01.814Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:22:04.098Z,,2017-12-19T05:22:04.098Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:22:06.361Z,,2017-12-19T05:22:06.361Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:22:41.052Z,,2017-12-19T05:22:41.052Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:22:46.308Z,,2017-12-19T05:22:46.308Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,05:48:01.337Z,,2017-12-19T05:48:01.337Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,06:29:29.398Z,,2017-12-19T06:29:29.399Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,06:29:54.656Z,,2017-12-19T06:29:54.657Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,06:30:00.290Z,,2017-12-19T06:30:00.291Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,06:50:54.999Z,,2017-12-19T06:50:54.999Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,07:41:07.771Z,,2017-12-19T07:41:07.771Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,07:48:04.820Z,,2017-12-19T07:48:04.823Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,08:21:56.332Z,,2017-12-19T08:21:56.333Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,08:22:03.658Z,,2017-12-19T08:22:03.658Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,08:23:14.714Z,,2017-12-19T08:23:14.714Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,08:52:19.368Z,,2017-12-19T08:52:19.370Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,09:40:57.966Z,,2017-12-19T09:40:57.966Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,10:27:41.557Z,,2017-12-19T10:27:41.557Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-19,13:32:59.775Z,,2017-12-19T13:32:59.778Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,03:01:46.901Z,,2017-12-20T03:01:46.902Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,03:21:31.121Z,,2017-12-20T03:21:31.121Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,03:22:03.756Z,,2017-12-20T03:22:03.756Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:19:26.369Z,,2017-12-20T04:19:26.369Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:24:10.036Z,,2017-12-20T04:24:10.037Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:32:37.490Z,,2017-12-20T04:32:37.491Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:32:37.715Z,,2017-12-20T04:32:37.716Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:32:37.943Z,,2017-12-20T04:32:37.943Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:32:38.168Z,,2017-12-20T04:32:38.169Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:32:38.378Z,,2017-12-20T04:32:38.378Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,04:41:43.860Z,,2017-12-20T04:41:43.860Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,06:04:41.448Z,,2017-12-20T06:04:41.448Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,06:56:47.184Z,,2017-12-20T06:56:47.185Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,07:02:27.638Z,,2017-12-20T07:02:27.638Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,07:14:52.403Z,,2017-12-20T07:14:52.403Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,07:16:53.480Z,,2017-12-20T07:16:53.480Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,08:34:36.185Z,,2017-12-20T08:34:36.185Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,08:55:06.798Z,,2017-12-20T08:55:06.799Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,09:56:06.947Z,,2017-12-20T09:56:06.947Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,10:29:45.629Z,,2017-12-20T10:29:45.629Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,10:34:10.709Z,,2017-12-20T10:34:10.709Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,11:50:21.131Z,,2017-12-20T11:50:21.133Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,12:22:52.992Z,,2017-12-20T12:22:52.993Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,12:59:08.353Z,,2017-12-20T12:59:08.354Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,14:05:51.977Z,,2017-12-20T14:05:51.977Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-20,14:34:14.877Z,,2017-12-20T14:34:14.878Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,02:43:44.487Z,,2017-12-21T02:43:44.487Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,06:10:12.244Z,,2017-12-21T06:10:12.244Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,06:28:33.466Z,,2017-12-21T06:28:33.468Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,06:28:36.158Z,,2017-12-21T06:28:36.159Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,07:18:46.303Z,,2017-12-21T07:18:46.304Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,07:38:32.027Z,,2017-12-21T07:38:32.028Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,07:42:08.567Z,,2017-12-21T07:42:08.567Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,08:28:34.716Z,,2017-12-21T08:28:34.717Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,09:18:03.482Z,,2017-12-21T09:18:03.482Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,09:18:05.672Z,,2017-12-21T09:18:05.672Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,09:58:26.758Z,,2017-12-21T09:58:26.758Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,10:04:33.361Z,,2017-12-21T10:04:33.361Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,10:04:44.222Z,,2017-12-21T10:04:44.224Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,10:05:16.991Z,,2017-12-21T10:05:16.992Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,10:11:11.685Z,,2017-12-21T10:11:11.685Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,10:42:22.610Z,,2017-12-21T10:42:22.610Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,11:17:42.568Z,,2017-12-21T11:17:42.569Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,11:40:11.899Z,,2017-12-21T11:40:11.899Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,12:10:34.016Z,,2017-12-21T12:10:34.016Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,12:50:22.505Z,,2017-12-21T12:50:22.505Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,13:38:31.504Z,,2017-12-21T13:38:31.504Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:03:01.841Z,,2017-12-21T14:03:01.841Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:39:03.631Z,,2017-12-21T14:39:03.631Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:39:07.734Z,,2017-12-21T14:39:07.734Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:39:10.917Z,,2017-12-21T14:39:10.917Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:39:14.603Z,,2017-12-21T14:39:14.604Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:39:16.609Z,,2017-12-21T14:39:16.610Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:39:19.482Z,,2017-12-21T14:39:19.482Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:42:35.724Z,,2017-12-21T14:42:35.724Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:48:38.062Z,,2017-12-21T14:48:38.062Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-21,14:48:48.782Z,,2017-12-21T14:48:48.782Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,01:05:37.418Z,,2017-12-22T01:05:37.418Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,02:49:27.127Z,,2017-12-22T02:49:27.128Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,03:22:16.606Z,,2017-12-22T03:22:16.606Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,03:38:59.576Z,,2017-12-22T03:38:59.576Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,10:11:16.082Z,,2017-12-22T10:11:16.082Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,11:51:52.399Z,,2017-12-22T11:51:52.399Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,11:52:33.584Z,,2017-12-22T11:52:33.585Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,12:11:14.849Z,,2017-12-22T12:11:14.849Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,13:39:52.333Z,,2017-12-22T13:39:52.334Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,13:41:10.416Z,,2017-12-22T13:41:10.416Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,14:31:05.010Z,,2017-12-22T14:31:05.011Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,14:40:04.767Z,,2017-12-22T14:40:04.767Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-22,22:37:26.027Z,,2017-12-22T22:37:26.028Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,01:48:00.997Z,,2017-12-23T01:48:00.998Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,03:05:09.176Z,,2017-12-23T03:05:09.176Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,04:12:05.408Z,,2017-12-23T04:12:05.408Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,05:40:25.278Z,,2017-12-23T05:40:25.280Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,05:40:30.421Z,,2017-12-23T05:40:30.421Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,05:40:49.138Z,,2017-12-23T05:40:49.138Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,05:54:36.291Z,,2017-12-23T05:54:36.292Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,08:18:24.781Z,,2017-12-23T08:18:24.782Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,08:19:04.046Z,,2017-12-23T08:19:04.046Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,08:25:07.039Z,,2017-12-23T08:25:07.039Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,08:26:00.293Z,,2017-12-23T08:26:00.294Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,08:29:30.720Z,,2017-12-23T08:29:30.721Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,08:48:49.768Z,,2017-12-23T08:48:49.768Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,09:32:06.885Z,,2017-12-23T09:32:06.886Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,11:23:48.433Z,,2017-12-23T11:23:48.434Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-23,11:38:37.732Z,,2017-12-23T11:38:37.732Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-24,23:34:36.975Z,,2017-12-24T23:34:36.975Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,03:56:27.798Z,,2017-12-25T03:56:27.799Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,04:15:38.276Z,,2017-12-25T04:15:38.276Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,04:21:37.242Z,,2017-12-25T04:21:37.243Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,05:33:48.744Z,,2017-12-25T05:33:48.745Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,05:47:38.040Z,,2017-12-25T05:47:38.040Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,06:58:48.232Z,,2017-12-25T06:58:48.232Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,07:00:02.545Z,,2017-12-25T07:00:02.545Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,07:25:02.136Z,,2017-12-25T07:25:02.137Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,08:05:48.435Z,,2017-12-25T08:05:48.435Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,08:07:18.540Z,,2017-12-25T08:07:18.541Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,09:19:48.611Z,,2017-12-25T09:19:48.612Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,09:49:19.601Z,,2017-12-25T09:49:19.601Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,09:51:29.654Z,,2017-12-25T09:51:29.654Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,09:58:07.887Z,,2017-12-25T09:58:07.887Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,10:35:06.831Z,,2017-12-25T10:35:06.831Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,10:37:18.477Z,,2017-12-25T10:37:18.477Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,10:37:38.062Z,,2017-12-25T10:37:38.062Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,10:38:16.561Z,,2017-12-25T10:38:16.561Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,10:42:08.619Z,,2017-12-25T10:42:08.619Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-25,11:52:16.901Z,,2017-12-25T11:52:16.901Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,02:12:42.777Z,,2017-12-26T02:12:42.778Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,02:18:19.751Z,,2017-12-26T02:18:19.751Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,02:24:34.958Z,,2017-12-26T02:24:34.960Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,04:46:34.644Z,,2017-12-26T04:46:34.644Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,04:59:16.158Z,,2017-12-26T04:59:16.159Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,05:44:42.378Z,,2017-12-26T05:44:42.378Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,05:44:45.366Z,,2017-12-26T05:44:45.366Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,05:48:19.056Z,,2017-12-26T05:48:19.056Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:01:56.089Z,,2017-12-26T06:01:56.091Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:01:58.228Z,,2017-12-26T06:01:58.228Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:19:26.540Z,,2017-12-26T06:19:26.541Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:21:25.743Z,,2017-12-26T06:21:25.745Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:26:13.564Z,,2017-12-26T06:26:13.566Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:12.873Z,,2017-12-26T06:27:12.873Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:25.414Z,,2017-12-26T06:27:25.414Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:41.072Z,,2017-12-26T06:27:41.072Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:45.253Z,,2017-12-26T06:27:45.253Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:50.587Z,,2017-12-26T06:27:50.587Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:52.153Z,,2017-12-26T06:27:52.155Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:53.772Z,,2017-12-26T06:27:53.772Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:55.960Z,,2017-12-26T06:27:55.960Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:57.481Z,,2017-12-26T06:27:57.481Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:27:59.357Z,,2017-12-26T06:27:59.358Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:00.937Z,,2017-12-26T06:28:00.937Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:02.536Z,,2017-12-26T06:28:02.536Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:03.853Z,,2017-12-26T06:28:03.853Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:04.980Z,,2017-12-26T06:28:04.981Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:06.271Z,,2017-12-26T06:28:06.272Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:07.701Z,,2017-12-26T06:28:07.701Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:08.928Z,,2017-12-26T06:28:08.929Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:10.513Z,,2017-12-26T06:28:10.514Z
5a2cd74cf8e3097a2fa16451,5810a31e53358eb35bae9d8d,2017-12-26,06:28:12.156Z,,2017-12-26T06:28:12.156Z
